考虑,"kǎolǜ","consider","hsk4"
烤鸭,"kǎoyā","Roasted Duck","hsk4"
棵,"kē","Tree (measure word)","hsk4"
科学,"kēxué","science","hsk4"
咳嗽,"késou","cough","hsk4"
可怜,"kělián","Poor","hsk4"
可是,"kěshì","however","hsk4"
可惜,"kěxī","unfortunately","hsk4"
客厅,"kètīng","A living room","hsk4"
肯定,"kěndìng","sure","hsk4"
空,"kōng","empty","hsk4"
空气,"kōngqì","air","hsk4"
恐怕,"kǒngpà","I'm afraid","hsk4"
苦,"kǔ","bitter","hsk4"
矿泉水,"kuàngquánshuǐ","Mineral water","hsk4"
困,"kùn","sleepy","hsk4"
困难,"kùnnan","difficulty","hsk4"
拉,"lā","pull","hsk4"
垃圾桶,"lājītǒng","Trash","hsk4"
辣,"là","spicy","hsk4"
来自,"láizì","Come from","hsk4"
来不及,"láibují","There's not enough time","hsk4"
来得及,"láidejí","In time","hsk4"
懒,"lǎn","lazy","hsk4"
浪费,"làngfèi","Waste","hsk4"
浪漫,"làngmàn","romantic","hsk4"
老虎,"lǎohǔ","Tiger","hsk4"
冷静,"lěngjìng","calm down","hsk4"
理发,"lǐfà","Haircut","hsk4"
理解,"lǐjiě","Understand","hsk4"
理想,"lǐxiǎng","ideal","hsk4"
礼貌,"lǐmào","politeness","hsk4"
礼拜天,"lǐbàitiān","Sunday","hsk4"
厉害,"lìhai","Fierce","hsk4"
力气,"lìqi","Strength","hsk4"
例如,"lìrú","for example","hsk4"
俩,"liǎ","Two","hsk4"
连,"lián","even","hsk4"
联系,"liánxì","contact","hsk4"
凉快,"liángkuai","Pleasantly cool","hsk4"
零钱,"língqián","Small change","hsk4"
另外,"lìngwài","in addition","hsk4"
留,"liú","stay","hsk4"
流利,"liúlì","fluent","hsk4"
流行,"liúxíng","Popular","hsk4"
乱,"luàn","chaos","hsk4"
旅行,"lǚxíng","travel","hsk4"
律师,"lǜshī","lawyer","hsk4"
麻烦,"máfan","trouble","hsk4"
马虎,"mǎhu","Careless","hsk4"
满,"mǎn","full","hsk4"
毛,"máo","hair","hsk4"
毛巾,"máojīn","Towel","hsk4"
美丽,"měilì","beautiful","hsk4"
梦,"mèng","dream","hsk4"
迷路,"mílù","Get lost","hsk4"
密码,"mìmǎ","Password","hsk4"
免费,"miǎnfèi","Free of charge","hsk4"
秒,"miǎo","second","hsk4"
民族,"mínzú","Nation","hsk4"
母亲,"mǔqīn","mother","hsk4"
目的,"mùdì","objective","hsk4"
耐心,"nàixīn","patience","hsk4"
难道,"nándào","could it be said that …","hsk4"
难受,"nánshòu","Uncomfortable","hsk4"
内,"nèi","within","hsk4"
内容,"nèiróng","content","hsk4"
能力,"nénglì","ability","hsk4"
年龄,"niánlíng","Age","hsk4"
弄,"nòng","get, make","hsk4"
暖和,"nuǎnhuo","warm","hsk4"
偶尔,"ǒu'ěr","occasionally","hsk4"
排队,"páiduì","queue; stand in a line","hsk4"
排列,"páiliè","array","hsk4"
判断,"pànduàn","judge","hsk4"
陪,"péi","accompany","hsk4"
批评,"pīpíng","criticism","hsk4"
皮肤,"pífū","skin","hsk4"
脾气,"píqi","Bad temper","hsk4"
篇,"piān","piece","hsk4"
骗,"piàn","fool","hsk4"
乒乓球,"pīngpāngqiú","Table Tennis","hsk4"
平时,"píngshí","peacetime","hsk4"
破,"pò","broken","hsk4"
葡萄,"pútao","Grape","hsk4"
普遍,"pǔbiàn","universal","hsk4"
普通话,"pǔtōnghuà","Mandarin","hsk4"
其次,"qícì","Secondly","hsk4"
其中,"qízhōng","among","hsk4"
气候,"qìhòu","climate","hsk4"
千万,"qiānwàn","Must","hsk4"
签证,"qiānzhèng","visa","hsk4"
敲,"qiāo","knock","hsk4"
桥,"qiáo","Bridge","hsk4"
巧克力,"qiǎokèlì","Chocolates","hsk4"
亲戚,"qīnqi","Relative","hsk4"
轻,"qīng","light","hsk4"
轻松,"qīngsōng","Relaxed","hsk4"
情况,"qíngkuàng","Situation","hsk4"
穷,"qióng","poor","hsk4"
区别,"qūbié","Difference","hsk4"
取,"qǔ","take","hsk4"
全部,"quánbù","whole","hsk4"
缺点,"quēdiǎn","shortcoming","hsk4"
缺少,"quēshǎo","Lack","hsk4"
却,"què","but","hsk4"
确实,"quèshí","Exactly","hsk4"
然而,"rán'ér","However","hsk4"
热闹,"rènao","lively","hsk4"
任何,"rènhé","whatever, any","hsk4"
任务,"rènwu","task","hsk4"
扔,"rēng","throw","hsk4"
仍然,"réngrán","still","hsk4"
日记,"rìjì","diary","hsk4"
入口,"rùkǒu","Entrance","hsk4"
散步,"sànbù","Take a walk","hsk4"
森林,"sēnlín","Forest","hsk4"
沙发,"shāfā","Sofa","hsk4"
商量,"shāngliang","discuss","hsk4"
伤心,"shāngxīn","Sad","hsk4"
稍微,"shāowēi","slightly","hsk4"
勺子,"sháozi","Spoon","hsk4"
社会,"shèhuì","Sociology","hsk4"
深,"shēn","deep","hsk4"
申请,"shēnqǐng","Apply","hsk4"
甚至,"shènzhì","Even to the extent that","hsk4"
生活,"shēnghuó","Life","hsk4"
生命,"shēngmìng","life","hsk4"
生意,"shēngyi","business","hsk4"
省,"shěng","province","hsk4"
剩,"shèng","Left","hsk4"
失败,"shībài","fail","hsk4"
失望,"shīwàng","Disappointment","hsk4"
师傅,"shīfu","Master worker","hsk4"
十分,"shífēn","very","hsk4"
实际,"shíjì","Actual","hsk4"
实在,"shízài","really","hsk4"
使,"shǐ","make","hsk4"
使用,"shǐyòng","Use","hsk4"
是否,"shìfǒu","Whether","hsk4"
适合,"shìhé","Fit","hsk4"
适应,"shìyìng","Adapt","hsk4"
世纪,"shìjì","century","hsk4"
收,"shōu","collect","hsk4"
收入,"shōurù","income","hsk4"
收拾,"shōushi","Tidy","hsk4"
首都,"shǒudū","capital","hsk4"
首先,"shǒuxiān","First","hsk4"
受不了,"shòubuliǎo","Cannot bear sth","hsk4"
受到,"shòudào","Suffer","hsk4"
售货员,"shòuhuòyuán","Salesperson","hsk4"
输,"shū","lose, fail","hsk4"
熟悉,"shúxī","be familiar with","hsk4"
数量,"shùliàng","Number","hsk4"
数字,"shùzì","number","hsk4"
帅,"shuài","Handsome","hsk4"
顺便,"shùnbiàn","Incidentally","hsk4"
顺利,"shùnlì","smoothly","hsk4"
顺序,"shùnxù","order","hsk4"
说明,"shuōmíng","Explain","hsk4"
硕士,"shuòshì","master","hsk4"
死,"sǐ","die","hsk4"
速度,"sùdù","speed","hsk4"
塑料袋,"sùliàodài","Plastic bag","hsk4"
酸,"suān","acid","hsk4"
随便,"suíbiàn","casual","hsk4"
随着,"suízhe","along with","hsk4"
孙子,"sūnzi","Grandson","hsk4"
所有,"suǒyǒu","All","hsk4"
台,"tái","platform","hsk4"
抬,"tái","Lift","hsk4"
态度,"tàidu","attitude","hsk4"
谈,"tán","talk","hsk4"
弹钢琴,"tángāngqín","Play the piano","hsk4"
汤,"tāng","soup","hsk4"
糖,"táng","sugar","hsk4"
躺,"tǎng","lie","hsk4"
趟,"tàng","Trip","hsk4"
讨论,"tǎolùn","discuss","hsk4"
讨厌,"tǎoyàn","Hate","hsk4"
特点,"tèdiǎn","Characteristic","hsk4"
提,"tí","carry","hsk4"
提供,"tígōng","provide","hsk4"
提前,"tíqián","in advance","hsk4"
提醒,"tíxǐng","remind","hsk4"
填空,"tiánkòng","Fill in the blanks","hsk4"
条件,"tiáojiàn","condition","hsk4"
停,"tíng","Stop","hsk4"
挺,"tǐng","quite","hsk4"
通过,"tōngguò","through","hsk4"
通知,"tōngzhī","notice","hsk4"
同时,"tóngshí","meanwhile","hsk4"
同情,"tóngqíng","Sympathy","hsk4"
推,"tuī","push","hsk4"
推迟,"tuīchí","delay","hsk4"
脱,"tuō","take off","hsk4"
袜子,"wàzi","Socks","hsk4"
完全,"wánquán","completely","hsk4"
往往,"wǎngwǎng","Often","hsk4"
网球,"wǎngqiú","Tennis","hsk4"
网站,"wǎngzhàn","website","hsk4"
危险,"wēixiǎn","danger","hsk4"
味道,"wèidào","taste","hsk4"
卫生间,"wèishēngjiān","toilet","hsk4"
温度,"wēndù","temperature","hsk4"
文章,"wénzhāng","Article","hsk4"
污染,"wūrǎn","contaminated","hsk4"
无,"wú","nothing","hsk4"
无聊,"wúliáo","Boring","hsk4"
无论,"wúlùn","no matter what","hsk4"
误会,"wùhuì","Misunderstanding","hsk4"
西红柿,"xīhóngshì","Tomato","hsk4"
吸引,"xīyǐn","Attract","hsk4"
咸,"xián","salty","hsk4"
现金,"xiànjīn","cash","hsk4"
羡慕,"xiànmù","Envy","hsk4"
香,"xiāng","fragrant","hsk4"
相反,"xiāngfǎn","Contrary","hsk4"
相同,"xiāngtóng","identical","hsk4"
详细,"xiángxì","detailed","hsk4"
响,"xiǎng","ring","hsk4"
橡皮,"xiàngpí","rubber","hsk4"
消息,"xiāoxi","message","hsk4"
小吃,"xiǎochī","snack","hsk4"
小伙子,"xiǎohuǒzi","Young fellow","hsk4"
小说,"xiǎoshuō","Novel","hsk4"
笑话,"xiàohua","joke","hsk4"
效果,"xiàoguǒ","Effect","hsk4"
辛苦,"xīnkǔ","hard","hsk4"
心情,"xīnqíng","mood","hsk4"
信封,"xìnfēng","envelope","hsk4"
信息,"xìnxī","information","hsk4"
信心,"xìnxīn","confidence","hsk4"
兴奋,"xīngfèn","Excitement","hsk4"
行,"xíng","That's ok","hsk4"
醒,"xǐng","wake up","hsk4"
性别,"xìngbié","Gender","hsk4"
性格,"xìnggé","character","hsk4"
幸福,"xìngfú","happiness","hsk4"
修理,"xiūlǐ","repair","hsk4"
许多,"xǔduō","many","hsk4"
学期,"xuéqī","Semester","hsk4"
压力,"yālì","pressure","hsk4"
牙膏,"yágāo","toothpaste","hsk4"
亚洲,"yàzhōu","Asia","hsk4"
呀,"ya","ah","hsk4"
盐,"yán","salt","hsk4"
严格,"yángé","strict","hsk4"
严重,"yánzhòng","serious","hsk4"
研究,"yánjiū","research","hsk4"
演出,"yǎnchū","show","hsk4"
演员,"yǎnyuán","performer, actor","hsk4"
眼镜,"yǎnjìng","glasses","hsk4"
阳光,"yángguāng","Sunshine","hsk4"
养成,"yǎngchéng","Cultivate","hsk4"
样子,"yàngzi","A look","hsk4"
邀请,"yāoqǐng","Invitation","hsk4"
要是,"yàoshi","If","hsk4"
钥匙,"yàoshi","Key","hsk4"
也许,"yěxǔ","perhaps","hsk4"
页,"yè","page","hsk4"
叶子,"yèzi","Leaf","hsk4"
一切,"yíqiè","everything","hsk4"
以,"yǐ","with","hsk4"
以为,"yǐwéi","Think","hsk4"
意见,"yìjiàn","Opinion","hsk4"
艺术,"yìshù","Art","hsk4"
因此,"yīncǐ","therefore","hsk4"
引起,"yǐnqǐ","cause","hsk4"
印象,"yìnxiàng","impression","hsk4"
应聘,"yìngpìn","Apply for","hsk4"
赢,"yíng","win","hsk4"
勇敢,"yǒnggǎn","Brave","hsk4"
永远,"yǒngyuǎn","forever","hsk4"
优点,"yōudiǎn","Advantage","hsk4"
优秀,"yōuxiù","excellent","hsk4"
幽默,"yōumò","Humor","hsk4"
由,"yóu","from","hsk4"
由于,"yóuyú","Because","hsk4"
邮局,"yóujú","Post Office","hsk4"
尤其,"yóuqí","especially","hsk4"
有趣,"yǒuqù","interesting","hsk4"
友好,"yǒuhǎo","friendly","hsk4"
友谊,"yǒuyì","friendship","hsk4"
愉快,"yúkuài","Cheerful","hsk4"
于是,"yúshì","Therefore","hsk4"
与,"yǔ","and","hsk4"
语法,"yǔfǎ","grammar","hsk4"
语言,"yǔyán","language","hsk4"
羽毛球,"yǔmáoqiú","Badminton","hsk4"
预习,"yùxí","Preview","hsk4"
原来,"yuánlái","Original","hsk4"
原谅,"yuánliàng","Forgive","hsk4"
原因,"yuányīn","Reason","hsk4"
约会,"yuēhuì","Date","hsk4"
阅读,"yuèdú","Read","hsk4"
云,"yún","cloud","hsk4"
允许,"yǔnxǔ","allow","hsk4"
杂志,"zázhì","Magazine","hsk4"
咱们,"zánmen","We","hsk4"
暂时,"zànshí","temporary","hsk4"
脏,"zāng","dirty","hsk4"
责任,"zérèn","responsibility","hsk4"
增加,"zēngjiā","increase","hsk4"
占线,"zhànxiàn","(line) Busy","hsk4"
招聘,"zhāopìn","recruit","hsk4"
照,"zhào","reflect","hsk4"
真正,"zhēnzhèng","real","hsk4"
整理,"zhěnglǐ","Arrangement","hsk4"
正常,"zhèngcháng","normal","hsk4"
正好,"zhènghǎo","Just right","hsk4"
正确,"zhèngquè","Correct","hsk4"
正式,"zhèngshì","formal","hsk4"
证明,"zhèngmíng","Prove","hsk4"
之,"zhī","of","hsk4"
支持,"zhīchí","Support","hsk4"
知识,"zhīshi","knowledge","hsk4"
值得,"zhídé","Worth","hsk4"
直接,"zhíjiē","direct","hsk4"
植物,"zhíwù","Botany, plant","hsk4"
职业,"zhíyè","Occupation","hsk4"
指,"zhǐ","finger, to point","hsk4"
只好,"zhǐhǎo","have to","hsk4"
只要,"zhǐyào","as long as","hsk4"
质量,"zhìliàng","quality","hsk4"
至少,"zhìshǎo","at least","hsk4"
重,"zhòng","heavy","hsk4"
重点,"zhòngdiǎn","A key","hsk4"
重视,"zhòngshì","importance, attach","hsk4"
周围,"zhōuwéi","around","hsk4"
主意,"zhǔyi","idea","hsk4"
祝贺,"zhùhè","Congratulate","hsk4"
著名,"zhùmíng","famous","hsk4"
专门,"zhuānmén","specialized","hsk4"
专业,"zhuānyè","major","hsk4"
转,"zhuàn","turn","hsk4"
赚,"zhuàn","earn","hsk4"
准确,"zhǔnquè","accuracy","hsk4"
准时,"zhǔnshí","on time","hsk4"
仔细,"zǐxì","careful","hsk4"
自然,"zìrán","natural","hsk4"
自信,"zìxìn","self-confidence","hsk4"
总结,"zǒngjié","summary","hsk4"
租,"zū","rent","hsk4"
最好,"zuìhǎo","Best","hsk4"
尊重,"zūnzhòng","respect","hsk4"
左右,"zuǒyòu","About","hsk4"
座,"zuò","Seat","hsk4"
作家,"zuòjiā","writer","hsk4"
座位,"zuòwèi","seat","hsk4"
作用,"zuòyòng","Effect","hsk4"
作者,"zuòzhě","author","hsk4"
